50,50,-46.2,0,0,0,0.080366-2.8349e-05i,-0.031393+0.00018881i,-0.025832-0.00011491i,0.029404+0.00012337i,0.042998+4.9943e-05i,-0.0026455-2.3195e-05i,0.020187-3.432e-05i,-0.0076661+5.8988e-05i,0.053148+2.4876e-05i,0.0021861-6.53e-07i,-0.00094017+1.264e-06i,-0.00083768+4.39e-07i,0.00079601+6.6e-07i,0.0012739+1.277e-06i,-8.6372e-05+3.1e-07i,0.00054799-1.07e-07i,-0.00022965+3.3e-07i,0.0017194+1.33e-06i
-50,-50,0,0,0,0,0.31902+7.3686e-05i,0.091994-0.00053374i,0.010134+4.0803e-05i,-0.077464-0.00027748i,0.17188-4.869e-05i,0.013653+0.00013737i,0.00011608+6.51e-07i,-0.010816+7.0094e-05i,0.21448-3.0339e-05i,0.0086655+1.032e-06i,0.0027473-2.439e-06i,0.00032855-3.7e-08i,-0.0021019-7.96e-07i,0.0051161-1.617e-06i,0.00043919+1.83e-07i,2.97e-06-2.47e-07i,-0.00032364+3.66e-07i,0.0069547-2.191e-06i
0,-50,0,0,0,0,0.33695+8.4092e-05i,-0.052392+0.0002366i,0.0024132+7.019e-06i,0.047354+0.00018512i,0.18911-9.4254e-05i,0.014314+0.00013477i,-0.00081844+1.5e-07i,-0.010344+6.6116e-05i,0.22122-3.313e-05i,0.0091519+1.262e-06i,-0.0015674+1.687e-06i,7.8174e-05+4.8e-08i,0.001283+7.26e-07i,0.0056308-2.195e-06i,0.00046085+2.61e-07i,-2.2547e-05-2.35e-07i,-0.00030962+3.59e-07i,0.0071735-2.395e-06i
50,-50,0,0,0,0,0.24556+4.1857e-05i,-0.15517+0.00081614i,-0.0038241-2.6278e-05i,0.13611+0.00051201i,0.11092-3.1551e-05i,0.0092673+8.4932e-05i,-0.0010361-1.422e-06i,-0.0078025+4.9762e-05i,0.18881-2.6284e-05i,0.0066708+6.19e-07i,-0.0046387+4.677e-06i,-0.00012408+7.9e-08i,0.0036902+1.8e-06i,0.0032994-4.03e-07i,0.00029803+3.1e-07i,-2.8516e-05-1.92e-07i,-0.00023352+3.41e-07i,0.0061219-1.725e-06i
-50,0,0,0,0,0,0.16604-2.802e-06i,0.037239-0.0002098i,0.0035411+1.1893e-05i,-0.031768-0.00010087i,0.090429+2.1253e-05i,0.0072213+7.4132e-05i,0.00059784-1.641e-06i,-0.0053819+3.2546e-05i,0.10887+2.787e-06i,0.0045124-1.11e-07i,0.0011108-7.42e-07i,0.00011474-2.9e-08i,-0.00086284-1.7e-07i,0.0026874+2.99e-07i,0.00023182+2.9e-07i,1.6165e-05-2.69e-07i,-0.00016104+1.56e-07i,0.0035274+1.22e-07i
0,0,0,0,0,0,0.17193+1.425e-06i,-0.021206+0.00010956i,0.00036555-1.744e-06i,0.019583+8.5675e-05i,0.09586+7.36e-07i,0.0071805+7.1507e-05i,0.00024538-1.656e-06i,-0.0052834+3.291e-05i,0.11104+6.84e-07i,0.0046721+2e-09i,-0.00063567+9.13e-07i,1.1773e-05-2.1e-08i,0.00052979+4.56e-07i,0.0028499+3.5e-08i,0.00023066+2.84e-07i,6.521e-06-2.28e-07i,-0.00015818+2.02e-07i,0.003598+4e-09i
50,0,0,0,0,0,0.13998-8.236e-06i,-0.06834+0.00037592i,-0.0022337-1.3993e-05i,0.060785+0.0002354i,0.06891+1.7988e-05i,0.0052349+5.1772e-05i,9.242e-06-1.883e-06i,-0.0044609+2.8546e-05i,0.10028+3.947e-06i,0.0038046-1.85e-07i,-0.002044+2.24e-06i,-7.2506e-05+1.5e-08i,0.0016472+9.51e-07i,0.0020467+6.35e-07i,0.00016794+2.83e-07i,8e-08-2.19e-07i,-0.00013363+2.51e-07i,0.0032488+2.04e-07i
-50,50,0,0,0,0,0.096671-2.7868e-05i,0.017736-8.5516e-05i,0.0014155+3.211e-06i,-0.015194-3.6169e-05i,0.053024+5.5577e-05i,0.0042364+4.6189e-05i,0.00056204-2.056e-06i,-0.0030642+1.6753e-05i,0.062628+2.1997e-05i,0.0026292-6.34e-07i,0.00052774-9.9e-08i,4.5801e-05-8.2e-08i,-0.0004136+9.8e-08i,0.001572+1.139e-06i,0.0001356+2.85e-07i,1.5252e-05-2.71e-07i,-9.1654e-05+7.8e-08i,0.0020268+1.135e-06i
0,50,0,0,0,0,0.099016-2.4618e-05i,-0.010166+6.7266e-05i,-0.00011322-3.313e-06i,0.0095367+5.2352e-05i,0.055116+4.3501e-05i,0.0041175+4.396e-05i,0.00040037-1.841e-06i,-0.0030454+1.797e-05i,0.063484+2.046e-05i,0.0026926-5.5e-07i,-0.00030595+6.85e-07i,-3.756e-06-6.2e-08i,0.0002572+3.92e-07i,0.001635+1.022e-06i,0.00013184+2.81e-07i,1.0824e-05-2.37e-07i,-9.1212e-05+1.15e-07i,0.0020547+1.028e-06i
50,50,0,0,0,0,0.085729-2.6653e-05i,-0.034217+0.00020215i,-0.0013884-8.955e-06i,0.030752+0.00012844i,0.043992+4.6984e-05i,0.0032244+3.4659e-05i,0.0002496-1.663e-06i,-0.0027272+1.7101e-05i,0.059138+2.1309e-05i,0.0023316-5.77e-07i,-0.0010245+1.35e-06i,-4.5109e-05-7.1e-08i,0.00083265+6.46e-07i,0.0013037+1.154e-06i,0.00010309+2.9e-07i,6.651e-06-2.19e-07i,-8.1794e-05+1.35e-07i,0.0019138+1.12e-06i
-50,-50,50,0,0,0,0.26241+4.829e-05i,0.071813-0.00042839i,0.14084+0.00063538i,-0.067963-0.00023815i,0.15704-3.6438e-05i,-0.0098939-9.5499e-05i,-0.10701+0.00016543i,-0.028485+0.00024409i,0.15527-4.193e-06i,0.0071287+6.84e-07i,0.0021443-1.855e-06i,0.0045665-2.613e-06i,-0.0018441-7.39e-07i,0.0046739-1.278e-06i,-0.00032197+6.1e-07i,-0.0029053-1.044e-06i,-0.0008516+9.11e-07i,0.0050327-1.001e-06i
0,-50,50,0,0,0,0.27619+5.5992e-05i,-0.050152+0.00023328i,0.14062+0.00063618i,0.038483+0.00015454i,0.17051-7.7538e-05i,0.025226+0.00024434i,-0.11251+0.00017187i,0.0039465-3.321e-05i,0.16066-8.227e-06i,0.0075025+8.05e-07i,-0.0015005+1.687e-06i,0.0045595-2.646e-06i,0.0010426+6.1e-07i,0.0050762-1.774e-06i,0.00081312+9.6e-08i,-0.0030549-1.096e-06i,0.00011788-4.5e-08i,0.0052078-1.165e-06i
50,-50,50,0,0,0,0.20378+2.2964e-05i,-0.13721+0.00072948i,0.10503+0.00046386i,0.11611+0.00043973i,0.10296-2.7166e-05i,0.046107+0.00045012i,-0.088696+0.00013518i,0.029015-0.00024978i,0.14292-7.576e-06i,0.0055365+2.92e-07i,-0.0041019+4.198e-06i,0.0034055-2.058e-06i,0.0031479+1.555e-06i,0.0030623-2.67e-07i,0.0014882-1.99e-07i,-0.0024084-8.78e-07i,0.00086735-8.03e-07i,0.0046322-7.74e-07i
-50,0,50,0,0,0,0.14635-1.0047e-05i,0.030835-0.00017534i,0.060472+0.00026229i,-0.029472-9.1323e-05i,0.085173+2.5256e-05i,-0.00082936-4.1e-06i,-0.046305+7.3281e-05i,-0.011427+9.3417e-05i,0.089122+1.2474e-05i,0.003978-2.68e-07i,0.00091947-5.19e-07i,0.0019608-1.162e-06i,-0.00080049-1.45e-07i,0.0025308+3.92e-07i,-2.8527e-05+4.26e-07i,-0.0012572-5.92e-07i,-0.00034152+3.19e-07i,0.0028864+4.71e-07i
0,0,50,0,0,0,0.1513-6.082e-06i,-0.021539+0.00011262i,0.059398+0.00025783i,0.016828+7.6629e-05i,0.089681+5.841e-06i,0.01097+0.00010963i,-0.047974+7.5395e-05i,-0.00040264-1.083e-06i,0.091188+1.0012e-05i,0.004112-1.33e-07i,-0.00064556+9.91e-07i,0.0019259-1.205e-06i,0.00045519+3.85e-07i,0.0026657+1.68e-07i,0.00035291+2.62e-07i,-0.0013026-6.03e-07i,-1.2039e-05+4.1e-08i,0.0029536+3.98e-07i
50,0,50,0,0,0,0.12386-1.4124e-05i,-0.063689+0.00035207i,0.048156+0.00020657i,0.054455+0.00021309i,0.06511+2.0307e-05i,0.018845+0.00018629i,-0.041009+6.4067e-05i,0.009147-8.311e-05i,0.083889+1.1305e-05i,0.0033669-2.9e-07i,-0.001905+2.162e-06i,0.0015613-9.86e-07i,0.0014756+8.79e-07i,0.0019334+6.47e-07i,0.00060751+1.25e-07i,-0.0011136-5.25e-07i,0.00027338-2.19e-07i,0.0027168+5.24e-07i
-50,50,50,0,0,0,0.088545-3.0527e-05i,0.015176-7.1878e-05i,0.029705+0.00012596i,-0.014553-3.3592e-05i,0.050828+5.6397e-05i,0.00095387+1.5015e-05i,-0.022839+3.6014e-05i,-0.0055322+4.1373e-05i,0.054701+2.5926e-05i,0.0024086-6.6e-07i,0.0004513-4e-08i,0.00096312-6.71e-07i,-0.0003961+1.06e-07i,0.0015066+1.197e-06i,2.9343e-05+4.06e-07i,-0.00062006-4.55e-07i,-0.00016523+1.23e-07i,0.0017695+1.246e-06i
0,50,50,0,0,0,0.090617-2.7764e-05i,-0.010673+6.9967e-05i,0.028901+0.0001223i,0.008475+4.8712e-05i,0.052622+4.4538e-05i,0.0056991+6.046e-05i,-0.023462+3.7091e-05i,-0.0010389+3.574e-06i,0.055597+2.3893e-05i,0.0024646-5.74e-07i,-0.00032105+7.27e-07i,0.00093702-6.79e-07i,0.00022847+3.54e-07i,0.0015607+1.062e-06i,0.00018275+3.18e-07i,-0.00063704-4.11e-07i,-3.1027e-05+2.4e-08i,0.0017986+1.174e-06i
50,50,50,0,0,0,0.078672-2.8956e-05i,-0.032875+0.00019469i,0.024551+0.00010335i,0.028348+0.00011989i,0.042164+4.7531e-05i,0.0090637+9.2897e-05i,-0.02102+3.3039e-05i,0.0031056-3.1348e-05i,0.052305+2.4317e-05i,0.0021401-6.01e-07i,-0.0009844+1.33e-06i,0.00079597-5.63e-07i,0.00076746+6.04e-07i,0.0012493+1.219e-06i,0.00029158+2.49e-07i,-0.00057081-3.66e-07i,9.277e-05-2.5e-08i,0.0016919+1.214e-06i
0,0,0,0,0,0,0.1719+9.58e-07i,-0.021196+0.00010949i,0.00037766-1.628e-06i,0.019578+8.5618e-05i,0.095845+6.44e-07i,0.0071802+7.1519e-05i,0.00023301-1.658e-06i,-0.0052806+3.2925e-05i,0.11102+5.97e-07i,0.0046713-5.9e-08i,-0.00063534+8.88e-07i,1.2169e-05+9e-09i,0.00052968+4.6e-07i,0.0028494+4.7e-08i,0.00023064+3.08e-07i,6.18e-06-2.3e-07i,-0.0001581+2.02e-07i,0.0035974+2e-09i
