0,0,0,0,0,0,0.020167+1.27e-07i,0.0298-0.0001383i,0.11134+0.00047582i,-0.062641-0.0002265i,0.061725+5.32e-07i,0.0035319+3.3617e-05i,-0.046491+8.6074e-05i,-0.052462+0.00043724i,0.089705+6.97e-07i,0.00061716-8.6e-08i,0.00099447-9.87e-07i,0.0040812-1.571e-06i,-0.001908-4.66e-07i,0.0020507-1.23e-07i,0.00012804+4.1e-08i,-0.0014186-1.44e-07i,-0.0017489+5.81e-07i,0.0032851-2.86e-07i
-50,-50,-46.2,0,0,0,-0.029661+1.0493e-05i,0.27153-0.00138i,0.016075+4.0244e-05i,-0.10951-0.00038161i,0.086591-1.1881e-05i,-0.042069-0.00041009i,-0.063245+0.00012394i,-0.064438+0.00054028i,0.17313-2.7685e-05i,-0.0009042+3.66e-07i,0.009054-6.103e-06i,0.00059309-1.022e-06i,-0.0033373-2.6e-07i,0.0028775-5.09e-07i,-0.0015367+1.89e-07i,-0.0019301-1.7e-08i,-0.0021487+7.85e-07i,0.0063435-1.385e-06i
-37.5,-50,-46.2,0,0,0,-0.0089178+9.501e-06i,0.24719-0.0012636i,0.022941+6.7211e-05i,-0.12962-0.00044542i,0.12199-2.8188e-05i,-0.034072-0.00033367i,-0.06745+0.00013279i,-0.06883+0.00057881i,0.18726-3.1482e-05i,-0.00027083+1.75e-07i,0.0082424-5.646e-06i,0.00084462-1.06e-06i,-0.0039507-1.39e-07i,0.0040555-1.076e-06i,-0.0012447+1.36e-07i,-0.0020584+5.9e-08i,-0.0022952+9.41e-07i,0.0068613-1.582e-06i
-25,-50,-46.2,0,0,0,0.019267+5.847e-06i,0.21148-0.0010892i,0.028644+8.7885e-05i,-0.14761-0.00050365i,0.14971-3.9173e-05i,-0.023095-0.00022863i,-0.070679+0.00013956i,-0.072332+0.00061005i,0.19829-3.5286e-05i,0.00058972-1.42e-07i,0.007052-4.871e-06i,0.0010534-1.129e-06i,-0.0044994-2e-08i,0.0049779-1.581e-06i,-0.00084399+8.2e-08i,-0.002157+6.8e-08i,-0.0024121+1.024e-06i,0.0072659-1.711e-06i
0,-50,-46.2,0,0,0,0.095078-1.1139e-05i,0.12291-0.00064349i,0.033407+9.8764e-05i,-0.16641-0.00056382i,0.17251-4.501e-05i,0.0045656+3.6894e-05i,-0.072963+0.00014393i,-0.075223+0.00063773i,0.20694-4.1364e-05i,0.0029045-8.8e-07i,0.004099-3.011e-06i,0.0012278-1.113e-06i,-0.005073+5.5e-08i,0.0057364-1.897e-06i,0.00016584-2.2e-08i,-0.0022268+5.8e-08i,-0.0025085+1.105e-06i,0.0075827-1.805e-06i
25,-50,-46.2,0,0,0,0.17858-2.7773e-05i,0.041481-0.00022962i,0.027513+7.2418e-05i,-0.14734-0.00050032i,0.15494-3.6043e-05i,0.031195+0.00029278i,-0.068951+0.00013417i,-0.071806+0.00061124i,0.19539-4.3689e-05i,0.005454-1.725e-06i,0.0013839-1.308e-06i,0.0010117-1.053e-06i,-0.0044913-5.9e-08i,0.0051521-1.648e-06i,0.0011383-1.17e-07i,-0.0021043+3.8e-08i,-0.0023945+1.062e-06i,0.0071593-1.689e-06i
50,-50,-46.2,0,0,0,0.237-3.2014e-05i,-0.012291+3.6968e-05i,0.014584+2.5814e-05i,-0.090817-0.00031617i,0.11701-2.1271e-05i,0.047783+0.00045205i,-0.060282+0.00011395i,-0.063528+0.00054188i,0.1685-4.03e-05i,0.0072377-2.268e-06i,-0.00040885-1.48e-07i,0.00053772-9.2e-07i,-0.0027676-3.31e-07i,0.0038904-1.073e-06i,0.001744-1.82e-07i,-0.0018397-5.4e-08i,-0.0021183+8.81e-07i,0.0061738-1.327e-06i
-50,-25,-46.2,0,0,0,-0.0080368+4.794e-06i,0.16376-0.00084042i,0.031497+0.00011626i,-0.079424-0.00028552i,0.058324+2.018e-06i,-0.029948-0.00029354i,-0.04252+7.9433e-05i,-0.044293+0.00036909i,0.12011-1.6561e-05i,-0.00024396+1.53e-07i,0.0054609-3.863e-06i,0.0011575-1.101e-06i,-0.0024197-4.05e-07i,0.0019371-1.7e-08i,-0.0010941+1.42e-07i,-0.0012972-2.2e-07i,-0.0014766+3.31e-07i,0.0044001-7.21e-07i
-25,-25,-46.2,0,0,0,0.023891-5.2e-08i,0.13125-0.00067746i,0.040912+0.00015323i,-0.0973-0.00034016i,0.091106-1.4335e-05i,-0.015701-0.00015533i,-0.046189+8.7489e-05i,-0.047961+0.00040247i,0.13337-2.1186e-05i,0.00073086-1.1e-07i,0.0043771-3.173e-06i,0.0015023-1.146e-06i,-0.002965-2.97e-07i,0.0030279-6.01e-07i,-0.00057396+9.6e-08i,-0.0014092-1.97e-07i,-0.001599+4.59e-07i,0.004886-8.94e-07i
0,-25,-46.2,0,0,0,0.066643-9.805e-06i,0.085166-0.00044335i,0.044246+0.00016312i,-0.10334-0.00035727i,0.10584-2.0505e-05i,0.0031772+2.772e-05i,-0.047338+8.977e-05i,-0.049116+0.00041439i,0.13778-2.4655e-05i,0.0020363-5.83e-07i,0.0028405-2.23e-06i,0.0016243-1.157e-06i,-0.0031492-2.46e-07i,0.0035181-8.37e-07i,0.00011529+9e-09i,-0.0014443-1.84e-07i,-0.0016376+5.06e-07i,0.0050475-9.82e-07i
