0,0,0,0,0,0,0.02122+3.04e-07i,0.027807-0.00012917i,0.11171+0.00047524i,-0.062626-0.00022499i,0.061993+9.12e-07i,0.0036906+3.4243e-05i,-0.047606+8.8699e-05i,-0.051529+0.0004294i,0.089983+1.982e-06i,0.00065586-3.23e-07i,0.00093327-1.794e-06i,0.004115-4.497e-06i,-0.0019268+5.1e-08i,0.0020714-1.883e-06i,0.00013446-5.7e-08i,-0.0014672+3.41e-07i,-0.0017276+2.171e-06i,0.003312-2.57e-06i
-50,-50,-46.2,0,0,0,-0.027019+9.398e-06i,0.26602-0.0013486i,0.015681+3.4687e-05i,-0.11159-0.00038692i,0.09047-1.2061e-05i,-0.041705-0.00040682i,-0.064272+0.00012657i,-0.063113+0.0005292i,0.17334-2.8026e-05i,-0.00083183+5.79e-07i,0.0089213-1.3797e-05i,0.00058145-1.392e-06i,-0.003435+7.45e-07i,0.0030237-3.135e-06i,-0.0015311+1.201e-06i,-0.0019811+6.38e-07i,-0.0021164+2.668e-06i,0.0063833-5.73e-06i
-25,-50,-46.2,0,0,0,0.023134+4.77e-06i,0.20439-0.0010511i,0.028415+8.2678e-05i,-0.1495-0.0005084i,0.1516-3.6845e-05i,-0.022787-0.00022685i,-0.07201+0.00014292i,-0.071477+0.00060249i,0.19879-3.5705e-05i,0.0007149-4.35e-07i,0.0068545-1.0677e-05i,0.0010502-1.858e-06i,-0.0046029+1.337e-06i,0.0050694-5.991e-06i,-0.00083703+6.57e-07i,-0.0022197+7.41e-07i,-0.0023972+3.162e-06i,0.0073209-6.711e-06i
0,-50,-46.2,0,0,0,0.10014-1.154e-05i,0.11583-0.00060691i,0.033428+9.4592e-05i,-0.1674-0.00056671i,0.17211-4.1365e-05i,0.0049337+3.8614e-05i,-0.074685+0.00014785i,-0.074736+0.0006331i,0.20772-4.2135e-05i,0.0030897-1.963e-06i,0.003885-6.262e-06i,0.0012347-2.006e-06i,-0.0051545+1.596e-06i,0.0057561-6.916e-06i,0.00018016-1.7e-07i,-0.0023023+8.02e-07i,-0.0025065+3.348e-06i,0.00765-7.024e-06i
50,-50,-46.2,0,0,0,0.2418-2.8952e-05i,-0.016568+5.5177e-05i,0.014832+2.4341e-05i,-0.088499-0.00030754i,0.1144-1.8739e-05i,0.048494+0.00045635i,-0.062828+0.00011937i,-0.063295+0.00053964i,0.16944-4.0158e-05i,0.0074584-4.765e-06i,-0.0005547+4.77e-07i,0.0005494-1.27e-06i,-0.0027241+4.33e-07i,0.0038253-4.364e-06i,0.0017788-1.454e-06i,-0.0019367+5.64e-07i,-0.0021225+2.778e-06i,0.0062397-5.622e-06i
-50,0,-46.2,0,0,0,0.0029034-5.59e-07i,0.10379-0.00053339i,0.03341+0.00012501i,-0.058622-0.00021687i,0.042282+1.0874e-05i,-0.02077-0.00020401i,-0.030314+5.314e-05i,-0.030921+0.00025435i,0.084714-7.113e-06i,9.1001e-05+3e-08i,0.0034812-5.607e-06i,0.0012334-1.987e-06i,-0.0018032-2.8e-08i,0.0014113-9.4e-07i,-0.00076277+6.15e-07i,-0.00093383-5.8e-08i,-0.0010363+9.66e-07i,0.0031185-2.382e-06i
0,0,-46.2,0,0,0,0.049932-9.096e-06i,0.057938-0.00030056i,0.042214+0.00016006i,-0.06826-0.00024393i,0.069347-2.591e-06i,0.0024418+2.1774e-05i,-0.033146+5.9048e-05i,-0.033572+0.00027952i,0.094427-1.1715e-05i,0.0015413-9.22e-07i,0.0019436-3.234e-06i,0.0015572-2.245e-06i,-0.0021003+1.67e-07i,0.0023173-2.235e-06i,8.8843e-05-2.6e-08i,-0.0010211-1.3e-08i,-0.0011253+1.175e-06i,0.0034762-2.788e-06i
50,0,-46.2,0,0,0,0.094305-1.8914e-05i,0.0089401-5.3321e-05i,0.032731+0.00012094i,-0.042785-0.00015985i,0.060047+2.478e-06i,0.024699+0.00023843i,-0.030406+5.1706e-05i,-0.030404+0.00025373i,0.083445-1.0595e-05i,0.0029097-1.799e-06i,0.00030053-8.01e-07i,0.0012078-1.854e-06i,-0.0013157-1.97e-07i,0.0020063-1.832e-06i,0.0009056-6.85e-07i,-0.00093664-6.9e-08i,-0.0010191+1.061e-06i,0.0030716-2.348e-06i
-50,50,-46.2,0,0,0,0.0074414-6.074e-06i,0.050391-0.00025886i,0.026823+9.8998e-05i,-0.032595-0.00013338i,0.022768+2.2016e-05i,-0.010419-0.00010086i,-0.016494+2.2296e-05i,-0.016993+0.00013315i,0.044765+3.728e-06i,0.00023099-5.4e-08i,0.0016905-2.853e-06i,0.00099055-1.723e-06i,-0.0010015-3.99e-07i,0.00075836-2.9e-08i,-0.00038301+3.36e-07i,-0.00050756-3.55e-07i,-0.00056887+2.57e-07i,0.0016469-8.97e-07i
0,50,-46.2,0,0,0,0.027735-9.4e-06i,0.032143-0.00016588i,0.030736+0.00011626i,-0.033906-0.00013464i,0.034084+1.5185e-05i,0.0012918+1.3742e-05i,-0.017509+2.4221e-05i,-0.017848+0.00014208i,0.04802+1.887e-06i,0.00085677-4.3e-07i,0.0010786-1.87e-06i,0.0011344-1.825e-06i,-0.001042-3.43e-07i,0.0011372-6.38e-07i,4.6682e-05+2.3e-08i,-0.00053886-3.28e-07i,-0.00059771+3.27e-07i,0.0017667-1.011e-06i
