-25,-50,-25,0,0,0,-0.0070247+1.4579e-05i,0.16397-0.00082901i,0.11054+0.00044739i,-0.14017-0.00047926i,0.14995-4.0284e-05i,-0.039302-0.00039235i,-0.085665+0.00017031i,-0.11784+0.00098753i,0.23376-1.5814e-05i,-0.00021518+1.49e-07i,0.0054993-8.128e-06i,0.0040732-4.186e-06i,-0.0043157+9.65e-07i,0.0050145-5.39e-06i,-0.0014432+9.9e-07i,-0.0026409+9.18e-07i,-0.0039524+5.218e-06i,0.0086088-7.246e-06i
0,-50,-25,0,0,0,0.063584-5.6e-08i,0.07871-0.00039531i,0.12212+0.00048024i,-0.16235-0.00054741i,0.16447-3.8293e-05i,0.0076163+6.599e-05i,-0.10125+0.00020159i,-0.10656+0.00090101i,0.24528-1.9721e-05i,0.0019624-1.112e-06i,0.0026401-4.166e-06i,0.0044994-4.559e-06i,-0.0049992+1.257e-06i,0.0055006-6.029e-06i,0.00027812-2.08e-07i,-0.0031218+1.178e-06i,-0.0035738+4.674e-06i,0.0090329-7.684e-06i
25,-50,-25,0,0,0,0.14514-1.6177e-05i,0.0056279-3.0705e-05i,0.10791+0.00041934i,-0.148-0.00049783i,0.14179-2.3603e-05i,0.052772+0.00050602i,-0.11093+0.00021921i,-0.089181+0.00076231i,0.23013-2.6025e-05i,0.0044775-2.609e-06i,0.00018963-6.5e-07i,0.0039761-4.093e-06i,-0.0045569+1.061e-06i,0.0047419-5.137e-06i,0.001935-1.372e-06i,-0.0034202+1.376e-06i,-0.0029909+3.874e-06i,0.0084746-7.144e-06i
50,-50,-25,0,0,0,0.20553-2.3557e-05i,-0.038503+0.00018117i,0.076559+0.00029721i,-0.095862-0.00032702i,0.10255-4.818e-06i,0.079332+0.0007618i,-0.11095+0.0002167i,-0.070796+0.00061028i,0.19531-2.6954e-05i,0.0063399-3.683e-06i,-0.0012902+1.438e-06i,0.0028214-3.099e-06i,-0.0029509+3.82e-07i,0.0034288-3.475e-06i,0.0029098-2.066e-06i,-0.0034208+1.379e-06i,-0.002374+2.96e-06i,0.007192-5.968e-06i
-50,-25,-25,0,0,0,-0.019893+9.103e-06i,0.13954-0.00070762i,0.071927+0.0002961i,-0.07496-0.00027044i,0.062713-2.799e-06i,-0.044078-0.0004357i,-0.047424+8.992e-05i,-0.072275+0.00060201i,0.13049-9.697e-06i,-0.00061205+4.57e-07i,0.0046801-6.958e-06i,0.0026514-3.035e-06i,-0.0023065+7.6e-08i,0.0020952-1.725e-06i,-0.0016181+1.151e-06i,-0.0014616+2.26e-07i,-0.0024235+2.94e-06i,0.0048044-3.672e-06i
-25,-25,-25,0,0,0,0.0091637+5.305e-06i,0.10532-0.00053316i,0.089527+0.0003664i,-0.093675-0.0003272i,0.091537-1.5554e-05i,-0.023424-0.00023382i,-0.056153+0.00010869i,-0.071958+0.00060333i,0.14597-1.3424e-05i,0.00028407-1.15e-07i,0.0035325-5.353e-06i,0.0032992-3.545e-06i,-0.0028832+3.51e-07i,0.0030598-2.919e-06i,-0.00086042+5.97e-07i,-0.0017308+3.56e-07i,-0.002413+2.956e-06i,0.0053746-4.225e-06i
0,-25,-25,0,0,0,0.049717-3.02e-06i,0.060418-0.00030405i,0.095866+0.00038782i,-0.10135-0.00034907i,0.10227-1.7461e-05i,0.0047376+4.1589e-05i,-0.063596+0.00012396i,-0.06692+0.00056478i,0.15118-1.5906e-05i,0.0015347-8.41e-07i,0.0020268-3.215e-06i,0.0035324-3.706e-06i,-0.0031197+4.71e-07i,0.0034192-3.401e-06i,0.00017281-1.39e-07i,-0.0019603+4.82e-07i,-0.002244+2.737e-06i,0.0055665-4.424e-06i
25,-25,-25,0,0,0,0.092967-1.2552e-05i,0.018372-9.26e-05i,0.08805+0.0003534i,-0.091275-0.0003138i,0.094803-1.0809e-05i,0.03211+0.00030894i,-0.067975+0.00013221i,-0.058649+0.00049804i,0.14424-1.734e-05i,0.0028685-1.645e-06i,0.00061686-1.275e-06i,0.0032444-3.471e-06i,-0.0028095+3.44e-07i,0.0031694-3.089e-06i,0.0011772-8.25e-07i,-0.0020954+5.96e-07i,-0.0019666+2.323e-06i,0.0053108-4.202e-06i
50,-25,-25,0,0,0,0.12594-1.9119e-05i,-0.011888+5.6017e-05i,0.069666+0.00027842i,-0.064016-0.00022525i,0.076292+2.2e-08i,0.050807+0.00049106i,-0.068014+0.00013062i,-0.049137+0.00041891i,0.1276-1.6446e-05i,0.0038855-2.216e-06i,-0.00039778+2.18e-07i,0.0025675-2.856e-06i,-0.0019698-1.5e-08i,0.00255-2.38e-06i,0.0018633-1.336e-06i,-0.0020967+6e-07i,-0.0016475+1.913e-06i,0.0046976-3.641e-06i
-50,0,-25,0,0,0,-0.00597+2.412e-06i,0.091443-0.00046464i,0.059258+0.00024159i,-0.0555-0.00020741i,0.043338+8.425e-06i,-0.028489-0.00028154i,-0.03373+6.0115e-05i,-0.047231+0.00039022i,0.087925-3.491e-06i,-0.00018268+2.06e-07i,0.0030672-4.708e-06i,0.0021847-2.638e-06i,-0.0017071-1.35e-07i,0.0014468-8.8e-07i,-0.001046+7.64e-07i,-0.0010392-1.6e-08i,-0.0015833+1.713e-06i,0.0032366-2.254e-06i
